batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,4,0,change_weight,0.6501195359042717,0.41641937131851553,0.33321830354061704
1024,4,0,drop_object,0.7226260127970207,0.4098364624270434,0.22919098500493848
1024,4,0,force_stop,0.5760156183265656,0.16597238584564025,0.14037555383641606
1024,4,0,long_wait,0.8894853098569709,0.697036043040597,0.11671773067383646
1024,4,0,outside_box,0.7942991058027081,0.5849194087124726,0.32082216264521896
1024,4,0,push,0.764480168647234,0.2765041395313041,0.0863515120352219
1024,4,0,scale_speed,0.8278257019884031,0.5657842366359278,0.22707596634556762
1024,4,0,tcp_wrench,0.9034099624394432,0.8124917156025153,0.15002253557401327
1024,4,1,change_weight,0.6591117181268533,0.4290263226133959,0.33321830354061704
1024,4,1,drop_object,0.7268717523765158,0.3898055154960144,0.22919098500493848
1024,4,1,force_stop,0.6047575136774408,0.18230723724048425,0.14037555383641606
1024,4,1,long_wait,0.9070717344843976,0.7248365389846876,0.11671773067383646
1024,4,1,outside_box,0.7862072818669568,0.5689928496646168,0.32082216264521896
1024,4,1,push,0.7886710168067326,0.29003681806187825,0.0863515120352219
1024,4,1,scale_speed,0.817251603945679,0.6082519605327268,0.22707596634556762
1024,4,1,tcp_wrench,0.9204026193879837,0.8252552353933046,0.15002253557401327
1024,4,2,change_weight,0.6728242345075525,0.4444208804081241,0.33321830354061704
1024,4,2,drop_object,0.7669781122149806,0.4524002671423575,0.22919098500493848
1024,4,2,force_stop,0.6053466613747827,0.17085470755061524,0.14037555383641606
1024,4,2,long_wait,0.8371043125301278,0.6139237686331283,0.11671773067383646
1024,4,2,outside_box,0.7574874562051767,0.5094623872747359,0.32082216264521896
1024,4,2,push,0.7796569863025175,0.2924566288070225,0.0863515120352219
1024,4,2,scale_speed,0.7743475299425828,0.5351458128551029,0.22707596634556762
1024,4,2,tcp_wrench,0.8976436911561844,0.810576794483824,0.15002253557401327
1024,4,3,change_weight,0.6752218962471529,0.4455050658300031,0.33321830354061704
1024,4,3,drop_object,0.7376613511277442,0.373700524681399,0.22919098500493848
1024,4,3,force_stop,0.6743789468817369,0.22675764944160523,0.14037555383641606
1024,4,3,long_wait,0.9456768429781598,0.8585283566168077,0.11671773067383646
1024,4,3,outside_box,0.8010179896617788,0.5413075213115683,0.32082216264521896
1024,4,3,push,0.799084006958374,0.2884991955846278,0.0863515120352219
1024,4,3,scale_speed,0.7906644324243216,0.609919778995868,0.22707596634556762
1024,4,3,tcp_wrench,0.9191245875507545,0.8246052114402601,0.15002253557401327
1024,4,4,change_weight,0.6846939383030037,0.46391167226302654,0.33321830354061704
1024,4,4,drop_object,0.7122574117565718,0.45486952470934283,0.22919098500493848
1024,4,4,force_stop,0.7310425635284314,0.22716748301579417,0.14037555383641606
1024,4,4,long_wait,0.9097082702686303,0.8097298434389951,0.11671773067383646
1024,4,4,outside_box,0.7345468226874388,0.5056360742324496,0.32082216264521896
1024,4,4,push,0.7835903670321048,0.28888667226043,0.0863515120352219
1024,4,4,scale_speed,0.7963568131300468,0.5738227558634649,0.22707596634556762
1024,4,4,tcp_wrench,0.8493613478039932,0.7928955323135786,0.15002253557401327
