seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.006424658466130495,0.006396665703505278,0.03472200036048889,5.4044896773169
1,46,50,0.006082266569137573,0.00609750859439373,0.02949129417538643,4.848734240789467
2,50,50,0.0066641573794186115,0.006680942140519619,0.027196815237402916,4.081058367768559
3,49,50,0.0061224657110869884,0.006126945372670889,0.029044872149825096,4.743982820063592
4,50,50,0.006405931431800127,0.006408681161701679,0.027738230302929878,4.330085421338201
