batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
256,32,0,change_weight,0.5882853039711505,0.3822453117628329,0.33321830354061704
256,32,0,drop_object,0.8494584601121228,0.7335149023444989,0.22919098500493848
256,32,0,force_stop,0.6027893603209036,0.17119759523967026,0.14037555383641606
256,32,0,long_wait,0.8694784626314245,0.7304915763363026,0.11671773067383646
256,32,0,outside_box,0.8616274736449826,0.6959874188749025,0.32082216264521896
256,32,0,push,0.8551316829994368,0.4209550426646671,0.0863515120352219
256,32,0,scale_speed,0.6733423512051807,0.34734357275051175,0.22707596634556762
256,32,0,tcp_wrench,0.8995995637604512,0.8367357682001125,0.15002253557401327
256,32,1,change_weight,0.6372032377077543,0.4157803218798566,0.33321830354061704
256,32,1,drop_object,0.8878117742789617,0.8020772843270039,0.22919098500493848
256,32,1,force_stop,0.6531498374725397,0.22669294963834996,0.14037555383641606
256,32,1,long_wait,0.8659344356032133,0.7353849919997273,0.11671773067383646
256,32,1,outside_box,0.9246567847194589,0.8862145061960414,0.32082216264521896
256,32,1,push,0.8860871857189179,0.4561959084442138,0.0863515120352219
256,32,1,scale_speed,0.6960289172314021,0.37944440013000263,0.22707596634556762
256,32,1,tcp_wrench,0.8531266448796146,0.8135725219427695,0.15002253557401327
256,32,2,change_weight,0.6257843702895172,0.3987861566275611,0.33321830354061704
256,32,2,drop_object,0.8579564140526376,0.7634966262098021,0.22919098500493848
256,32,2,force_stop,0.595913355796105,0.16524549440361058,0.14037555383641606
256,32,2,long_wait,0.7897199611161863,0.5352662520253476,0.11671773067383646
256,32,2,outside_box,0.8999600947254727,0.8024389355657032,0.32082216264521896
256,32,2,push,0.8842687744603744,0.4868961902283726,0.0863515120352219
256,32,2,scale_speed,0.7102416249069893,0.37980795351633756,0.22707596634556762
256,32,2,tcp_wrench,0.9060975636518628,0.8365130710642356,0.15002253557401327
256,32,3,change_weight,0.6453764573258827,0.42624989086983167,0.33321830354061704
256,32,3,drop_object,0.8518383844330508,0.7544071647025012,0.22919098500493848
256,32,3,force_stop,0.6093264056133211,0.19218532162663596,0.14037555383641606
256,32,3,long_wait,0.8201414931755282,0.6002545511828381,0.11671773067383646
256,32,3,outside_box,0.8573358012021697,0.7391780002608545,0.32082216264521896
256,32,3,push,0.8832431094019603,0.48689970998791426,0.0863515120352219
256,32,3,scale_speed,0.7027760135515868,0.3999783816537255,0.22707596634556762
256,32,3,tcp_wrench,0.9816746309048637,0.9273002268827852,0.15002253557401327
256,32,4,change_weight,0.6081719268281744,0.39888290823648886,0.33321830354061704
256,32,4,drop_object,0.8535640819966333,0.7116692634390239,0.22919098500493848
256,32,4,force_stop,0.6294707040686954,0.19042094837766188,0.14037555383641606
256,32,4,long_wait,0.831394714531793,0.6279109640051328,0.11671773067383646
256,32,4,outside_box,0.8476052762892774,0.6730145611632686,0.32082216264521896
256,32,4,push,0.9018888118441589,0.5147651380654011,0.0863515120352219
256,32,4,scale_speed,0.7080560961186961,0.3673958134753802,0.22707596634556762
256,32,4,tcp_wrench,0.87654376066581,0.8211220499178535,0.15002253557401327
