seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.013233736157417297,0.013408779166638851,0.023342838510870934,1.7638887637779936
1,50,50,0.01213805004954338,0.012306750752031803,0.02430850639939308,2.002669811063066
2,46,50,0.013473458588123322,0.013620665296912193,0.0234716534614563,1.7420659519558146
3,50,50,0.012852633371949196,0.012976175174117088,0.022982187569141388,1.7881306424954042
4,46,50,0.013122618198394775,0.01326002273708582,0.025904497131705284,1.9740342011073715
