batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,16,0,change_weight,0.8058115753711123,0.6045687895701095,0.33321830354061704
1024,16,0,drop_object,0.959500623775318,0.858539014672094,0.22919098500493848
1024,16,0,force_stop,0.8150294596392327,0.28816254591205676,0.14037555383641606
1024,16,0,long_wait,0.9827256887676847,0.9083517960660071,0.11671773067383646
1024,16,0,outside_box,0.9246997276650972,0.7123547981499125,0.32082216264521896
1024,16,0,push,0.8918247549037255,0.4370697007073483,0.0863515120352219
1024,16,0,scale_speed,0.8758271661748056,0.6987699662752982,0.22707596634556762
1024,16,0,tcp_wrench,0.9739433187692571,0.9025837456609447,0.15002253557401327
1024,16,1,change_weight,0.7864167084804533,0.5864316856565683,0.33321830354061704
1024,16,1,drop_object,0.9524759421933786,0.8338961452935105,0.22919098500493848
1024,16,1,force_stop,0.7730015428467996,0.27017078149296647,0.14037555383641606
1024,16,1,long_wait,0.9804641449774651,0.9025578933998516,0.11671773067383646
1024,16,1,outside_box,0.9245404847175639,0.7120240536300558,0.32082216264521896
1024,16,1,push,0.8826856972531337,0.4175516197418741,0.0863515120352219
1024,16,1,scale_speed,0.8643306238154679,0.6837737070382945,0.22707596634556762
1024,16,1,tcp_wrench,0.9704293966870112,0.894100997030351,0.15002253557401327
1024,16,2,change_weight,0.7983220095581558,0.6078894204928272,0.33321830354061704
1024,16,2,drop_object,0.9532149971456767,0.8501481076535887,0.22919098500493848
1024,16,2,force_stop,0.7980786441983205,0.2826323300227528,0.14037555383641606
1024,16,2,long_wait,0.9893118580462694,0.9400714987403925,0.11671773067383646
1024,16,2,outside_box,0.9266527631919699,0.7258611299320475,0.32082216264521896
1024,16,2,push,0.8920551996618468,0.448816928394121,0.0863515120352219
1024,16,2,scale_speed,0.8824499067199321,0.7384495383972423,0.22707596634556762
1024,16,2,tcp_wrench,0.9708312593694131,0.8965469604519063,0.15002253557401327
1024,16,3,change_weight,0.7812659696006123,0.5957168040307599,0.33321830354061704
1024,16,3,drop_object,0.9493855603472742,0.8347217317226471,0.22919098500493848
1024,16,3,force_stop,0.8180230009228961,0.30368419842755995,0.14037555383641606
1024,16,3,long_wait,0.9707350759978832,0.8461353015112132,0.11671773067383646
1024,16,3,outside_box,0.925996206526397,0.716222538888655,0.32082216264521896
1024,16,3,push,0.8744467604407353,0.4039012281487787,0.0863515120352219
1024,16,3,scale_speed,0.8578518107711415,0.6686658019182099,0.22707596634556762
1024,16,3,tcp_wrench,0.9721309641973411,0.9007176243028219,0.15002253557401327
1024,16,4,change_weight,0.8042401763185406,0.6261938699228666,0.33321830354061704
1024,16,4,drop_object,0.9584713160618108,0.8630474980641362,0.22919098500493848
1024,16,4,force_stop,0.8659311997143267,0.37560638748717073,0.14037555383641606
1024,16,4,long_wait,0.9879352728608848,0.9346537387633621,0.11671773067383646
1024,16,4,outside_box,0.9308669770992012,0.7223161684291735,0.32082216264521896
1024,16,4,push,0.8886766195309131,0.4487935385783881,0.0863515120352219
1024,16,4,scale_speed,0.8706964513758304,0.7097207498894853,0.22707596634556762
1024,16,4,tcp_wrench,0.9863623691533318,0.9376709314459534,0.15002253557401327
