seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.02261556312441826,0.022740446031093597,0.0945921465754509,4.18261292257272
1,50,50,0.022404247894883156,0.022547384724020958,0.08807338774204254,3.931102180053872
2,50,50,0.021822882816195488,0.021936791017651558,0.08758345991373062,4.013377180797215
3,50,50,0.022154727950692177,0.02225610800087452,0.07615970820188522,3.4376277773027577
4,50,50,0.022268133237957954,0.022470053285360336,0.08527825772762299,3.8296096406616984
