seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.05544372275471687,0.055589109659194946,0.12490282207727432,2.252785633277993
1,50,50,0.05538276955485344,0.05541339889168739,0.12424745410680771,2.2434315781869265
2,50,50,0.05650977045297623,0.056444600224494934,0.11786936968564987,2.0858228363134677
3,50,50,0.0534941703081131,0.05353064462542534,0.12876737117767334,2.407129046698086
4,50,50,0.0554220974445343,0.05547678843140602,0.12505002319812775,2.256320654830434
