seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,15,25,0.06018048897385597,0.06043749302625656,0.06794822961091995,1.1290740698441066
1,50,50,0.058508578687906265,0.05876313894987106,0.06500504165887833,1.1110343665264062
2,17,27,0.05823950469493866,0.05843941122293472,0.06587467342615128,1.1310994791457447
3,32,42,0.05613326281309128,0.05650479346513748,0.06390057504177094,1.1383727194790498
4,47,50,0.05845756083726883,0.05878914147615433,0.0672917440533638,1.1511213107349298
