batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,16,0,change_weight,0.7685199101873306,0.5426992586216112,0.33321830354061704
1024,16,0,drop_object,0.8760270900295267,0.6102022594163281,0.22919098500493848
1024,16,0,force_stop,0.5796834557194238,0.17919464117900613,0.14037555383641606
1024,16,0,long_wait,0.6391729162523219,0.16496356852164706,0.11671773067383646
1024,16,0,outside_box,0.9128483847235811,0.6721547182019112,0.32082216264521896
1024,16,0,push,0.8011511569167266,0.29922626271458513,0.0863515120352219
1024,16,0,scale_speed,0.7822902434775099,0.42301221198351335,0.22707596634556762
1024,16,0,tcp_wrench,0.9175477301596022,0.8314051088074531,0.15002253557401327
1024,16,1,change_weight,0.7577288659500738,0.5335674056998887,0.33321830354061704
1024,16,1,drop_object,0.8815326851820318,0.6130370242328844,0.22919098500493848
1024,16,1,force_stop,0.5959302737849093,0.17866101316289093,0.14037555383641606
1024,16,1,long_wait,0.6293825825122281,0.20512750208813868,0.11671773067383646
1024,16,1,outside_box,0.9190296215734987,0.719998080047828,0.32082216264521896
1024,16,1,push,0.7887271291366399,0.29038780491340505,0.0863515120352219
1024,16,1,scale_speed,0.8020829129039143,0.4867875695632454,0.22707596634556762
1024,16,1,tcp_wrench,0.8989183783709973,0.8242915589960619,0.15002253557401327
1024,16,2,change_weight,0.7539863301505116,0.5302572913708545,0.33321830354061704
1024,16,2,drop_object,0.8702265015488989,0.6164019371824127,0.22919098500493848
1024,16,2,force_stop,0.5587023982514648,0.16264981488826374,0.14037555383641606
1024,16,2,long_wait,0.9406523530859288,0.676586576706284,0.11671773067383646
1024,16,2,outside_box,0.9146634202231936,0.6946790619775771,0.32082216264521896
1024,16,2,push,0.792350861176669,0.29428552019223403,0.0863515120352219
1024,16,2,scale_speed,0.7861378890952662,0.4666859661356898,0.22707596634556762
1024,16,2,tcp_wrench,0.903392857317026,0.8264909626717476,0.15002253557401327
1024,16,3,change_weight,0.7785756399396029,0.5649961583742712,0.33321830354061704
1024,16,3,drop_object,0.8751019721043594,0.6434090034851576,0.22919098500493848
1024,16,3,force_stop,0.5881995060644073,0.18250638183853046,0.14037555383641606
1024,16,3,long_wait,0.7613787994727848,0.349892432077773,0.11671773067383646
1024,16,3,outside_box,0.9149890328021938,0.6894946637395821,0.32082216264521896
1024,16,3,push,0.7932814435549758,0.29728595690971027,0.0863515120352219
1024,16,3,scale_speed,0.8021586901361123,0.4852410830544541,0.22707596634556762
1024,16,3,tcp_wrench,0.8897683895712154,0.8209031734414006,0.15002253557401327
1024,16,4,change_weight,0.7626256991678206,0.5404099804539803,0.33321830354061704
1024,16,4,drop_object,0.8738025091233093,0.6063280945032178,0.22919098500493848
1024,16,4,force_stop,0.5935304247946109,0.17304685087744054,0.14037555383641606
1024,16,4,long_wait,0.6454466708578711,0.17209753928343696,0.11671773067383646
1024,16,4,outside_box,0.9147756935447785,0.6858304921291566,0.32082216264521896
1024,16,4,push,0.791979634883032,0.2986580730233709,0.0863515120352219
1024,16,4,scale_speed,0.8123853867377508,0.5241223856549575,0.22707596634556762
1024,16,4,tcp_wrench,0.9103288239315983,0.8301231346598774,0.15002253557401327
