seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.020373988896608353,0.020558467134833336,0.0890042781829834,4.3685249184463775
1,50,50,0.020597340539097786,0.02075837552547455,0.09163494408130646,4.448872606022384
2,49,50,0.020384445786476135,0.020529499277472496,0.06680215895175934,3.2771143082083984
3,50,50,0.020766548812389374,0.020915167406201363,0.06035716086626053,2.906460838126906
4,50,50,0.02062055468559265,0.02071862854063511,0.0674998015165329,3.2734231714772566
