batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
512,4,0,change_weight,0.7030967630983633,0.45889116672393065,0.33321830354061704
512,4,0,drop_object,0.783505240208975,0.5213331741720283,0.22919098500493848
512,4,0,force_stop,0.6267118012511974,0.18069422669433824,0.14037555383641606
512,4,0,long_wait,0.9018138152993564,0.7626248137216114,0.11671773067383646
512,4,0,outside_box,0.790323434265462,0.5617993012402274,0.32082216264521896
512,4,0,push,0.7812935119275844,0.2887062057325834,0.0863515120352219
512,4,0,scale_speed,0.8340797486008784,0.6305636737445137,0.22707596634556762
512,4,0,tcp_wrench,0.9085062526151453,0.8112092201559755,0.15002253557401327
512,4,1,change_weight,0.683136295243039,0.438302497619836,0.33321830354061704
512,4,1,drop_object,0.7955308547869657,0.4689321554319889,0.22919098500493848
512,4,1,force_stop,0.6362374743350729,0.1983156795917957,0.14037555383641606
512,4,1,long_wait,0.9054705265916745,0.7650370611743755,0.11671773067383646
512,4,1,outside_box,0.7648475047547241,0.51588362254411,0.32082216264521896
512,4,1,push,0.7783518461041629,0.2715784308528671,0.0863515120352219
512,4,1,scale_speed,0.7956292415719339,0.5453297123253453,0.22707596634556762
512,4,1,tcp_wrench,0.9308622168368699,0.8290277400047424,0.15002253557401327
512,4,2,change_weight,0.7168704136507642,0.4761877937958702,0.33321830354061704
512,4,2,drop_object,0.7681497567336159,0.49853315022236017,0.22919098500493848
512,4,2,force_stop,0.6041629606263168,0.176847280454636,0.14037555383641606
512,4,2,long_wait,0.9088809842644437,0.8031064897393528,0.11671773067383646
512,4,2,outside_box,0.7823646196004669,0.5656435764880845,0.32082216264521896
512,4,2,push,0.7896066390187063,0.2940438585210269,0.0863515120352219
512,4,2,scale_speed,0.7804902906582615,0.5520744225905867,0.22707596634556762
512,4,2,tcp_wrench,0.9079696743938959,0.8192893501721078,0.15002253557401327
512,4,3,change_weight,0.6754259421308626,0.4320353031625078,0.33321830354061704
512,4,3,drop_object,0.7708731753452412,0.39393698608621597,0.22919098500493848
512,4,3,force_stop,0.6605676480179536,0.21600810344915736,0.14037555383641606
512,4,3,long_wait,0.9528800652614334,0.8691080964133495,0.11671773067383646
512,4,3,outside_box,0.816373811900756,0.5937903731573834,0.32082216264521896
512,4,3,push,0.8106381398117931,0.29654115723247126,0.0863515120352219
512,4,3,scale_speed,0.8278939396189626,0.648391933318371,0.22707596634556762
512,4,3,tcp_wrench,0.8954955169867805,0.8115026994983997,0.15002253557401327
512,4,4,change_weight,0.6913204810645077,0.4720677506991563,0.33321830354061704
512,4,4,drop_object,0.7750805169032016,0.4528438920262017,0.22919098500493848
512,4,4,force_stop,0.7755424536383575,0.26401258755164614,0.14037555383641606
512,4,4,long_wait,0.818512201123872,0.5445032587796318,0.11671773067383646
512,4,4,outside_box,0.7438291768351772,0.512553448501817,0.32082216264521896
512,4,4,push,0.8036460578486508,0.2996041273514869,0.0863515120352219
512,4,4,scale_speed,0.8358949447579901,0.6270375086647167,0.22707596634556762
512,4,4,tcp_wrench,0.8640303374728082,0.8059496571221153,0.15002253557401327
