seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,47,50,0.09937732666730881,0.09881884604692459,0.21508406102657318,2.1643172365324586
1,47,50,0.09794799983501434,0.09711720794439316,0.20740415155887604,2.1174924644528925
2,49,50,0.0978095680475235,0.09747481346130371,0.20536860823631287,2.099678102417637
3,50,50,0.09864107519388199,0.09822062402963638,0.20481549203395844,2.076371244244727
4,46,50,0.09418454021215439,0.09412035346031189,0.23966898024082184,2.54467431386253
