seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.09613428264856339,0.09558877348899841,0.20668362081050873,2.149947085641434
1,46,50,0.09581508487462997,0.09523051232099533,0.19617313146591187,2.0474138463958593
2,50,50,0.09719785302877426,0.09681244939565659,0.21236659586429596,2.1848897814793027
3,50,50,0.09609974175691605,0.09562931954860687,0.2027771770954132,2.1100699480372938
4,50,50,0.09277619421482086,0.09229319542646408,0.22597451508045197,2.435695029235774
