seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.014265505596995354,0.01428618747740984,0.07309520244598389,5.123912499910233
1,50,50,0.015091599896550179,0.01511438935995102,0.07108751684427261,4.710402961353532
2,49,50,0.015314599499106407,0.015440529212355614,0.060305461287498474,3.93777593015196
3,50,50,0.01577400229871273,0.01595810428261757,0.051024697721004486,3.234733757149792
4,50,50,0.014688274823129177,0.01481566857546568,0.07300882786512375,4.9705515960362465
