batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,16,0,change_weight,0.6157693939717997,0.38669113306948466,0.33321830354061704
1024,16,0,drop_object,0.8808127122951082,0.7493204330465594,0.22919098500493848
1024,16,0,force_stop,0.6561723934656518,0.1951730398503686,0.14037555383641606
1024,16,0,long_wait,0.8162378962120727,0.5631992132794839,0.11671773067383646
1024,16,0,outside_box,0.8139284658788501,0.6434607675124138,0.32082216264521896
1024,16,0,push,0.8631063819871894,0.43004071933335325,0.0863515120352219
1024,16,0,scale_speed,0.6809736140680706,0.38326467907604744,0.22707596634556762
1024,16,0,tcp_wrench,0.757129751517719,0.3535688893217978,0.15002253557401327
1024,16,1,change_weight,0.5917865618579197,0.36026482114335057,0.33321830354061704
1024,16,1,drop_object,0.8632622892922117,0.6918922748604122,0.22919098500493848
1024,16,1,force_stop,0.6271681668171489,0.17471940051698148,0.14037555383641606
1024,16,1,long_wait,0.8517256061796106,0.637589005470518,0.11671773067383646
1024,16,1,outside_box,0.8255232024882474,0.6396588554032201,0.32082216264521896
1024,16,1,push,0.8620400579070344,0.416431315175669,0.0863515120352219
1024,16,1,scale_speed,0.7043936181401967,0.3561160731288357,0.22707596634556762
1024,16,1,tcp_wrench,0.7291374401666151,0.2761393546752295,0.15002253557401327
1024,16,2,change_weight,0.5849587254831925,0.36132756463686744,0.33321830354061704
1024,16,2,drop_object,0.874818319627048,0.7132571852448832,0.22919098500493848
1024,16,2,force_stop,0.7486872778117799,0.25238981710089853,0.14037555383641606
1024,16,2,long_wait,0.8732249589587835,0.7058576226907884,0.11671773067383646
1024,16,2,outside_box,0.836538163621017,0.6298124908103732,0.32082216264521896
1024,16,2,push,0.8727931844693009,0.413126477537838,0.0863515120352219
1024,16,2,scale_speed,0.7768575475131902,0.475487583303541,0.22707596634556762
1024,16,2,tcp_wrench,0.5932111927077965,0.19655081841154554,0.15002253557401327
1024,16,3,change_weight,0.595475812950488,0.3633582283864729,0.33321830354061704
1024,16,3,drop_object,0.8841825651076363,0.7016942963842214,0.22919098500493848
1024,16,3,force_stop,0.6279904569016951,0.18092114724409036,0.14037555383641606
1024,16,3,long_wait,0.8429545504343459,0.6367604560834412,0.11671773067383646
1024,16,3,outside_box,0.8387464009207262,0.646390391981273,0.32082216264521896
1024,16,3,push,0.8601703319784253,0.39774420110183384,0.0863515120352219
1024,16,3,scale_speed,0.75961526482361,0.4604200935492695,0.22707596634556762
1024,16,3,tcp_wrench,0.5249479896990505,0.17579656362587587,0.15002253557401327
1024,16,4,change_weight,0.5889420943300162,0.3776045655029626,0.33321830354061704
1024,16,4,drop_object,0.8848961259642221,0.7246909993401718,0.22919098500493848
1024,16,4,force_stop,0.6323901689495328,0.18528077006908464,0.14037555383641606
1024,16,4,long_wait,0.825859489032641,0.5620369171502956,0.11671773067383646
1024,16,4,outside_box,0.7948906455022022,0.6244455644298337,0.32082216264521896
1024,16,4,push,0.8250127795782275,0.33907653787607267,0.0863515120352219
1024,16,4,scale_speed,0.6942317997047641,0.40631089142306015,0.22707596634556762
1024,16,4,tcp_wrench,0.7396133421417872,0.31701553597782606,0.15002253557401327
