batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
256,16,0,change_weight,0.6442257831498572,0.395609690564619,0.33321830354061704
256,16,0,drop_object,0.9243447050463192,0.8116071891438392,0.22919098500493848
256,16,0,force_stop,0.635851403986079,0.19115674638301194,0.14037555383641606
256,16,0,long_wait,0.8264972354063502,0.5912923758021785,0.11671773067383646
256,16,0,outside_box,0.7619063160620745,0.5767374632408104,0.32082216264521896
256,16,0,push,0.8513816082200865,0.4069324606125931,0.0863515120352219
256,16,0,scale_speed,0.6615923823973704,0.38049906626566043,0.22707596634556762
256,16,0,tcp_wrench,0.9902988718828364,0.9614486025257739,0.15002253557401327
256,16,1,change_weight,0.6599301983469954,0.40900029009225397,0.33321830354061704
256,16,1,drop_object,0.9477998492716498,0.8407223155927169,0.22919098500493848
256,16,1,force_stop,0.6223196259573062,0.17120870794384158,0.14037555383641606
256,16,1,long_wait,0.8088660741674616,0.586952507741584,0.11671773067383646
256,16,1,outside_box,0.7801968194793921,0.6199255897571725,0.32082216264521896
256,16,1,push,0.8543903758289054,0.398155507456271,0.0863515120352219
256,16,1,scale_speed,0.7101548374208537,0.43632085509921237,0.22707596634556762
256,16,1,tcp_wrench,0.9822947637274195,0.9239915571355976,0.15002253557401327
256,16,2,change_weight,0.6493963292654972,0.40904004562140267,0.33321830354061704
256,16,2,drop_object,0.8989100632309481,0.7689956849238713,0.22919098500493848
256,16,2,force_stop,0.6721498045997911,0.221823703975,0.14037555383641606
256,16,2,long_wait,0.8895103096041503,0.7330308101148135,0.11671773067383646
256,16,2,outside_box,0.8326888109981813,0.614428304265978,0.32082216264521896
256,16,2,push,0.8583060124168411,0.3780445302067588,0.0863515120352219
256,16,2,scale_speed,0.7523716852060652,0.47984437403061836,0.22707596634556762
256,16,2,tcp_wrench,0.9755415606113855,0.90713490814408,0.15002253557401327
256,16,3,change_weight,0.638307101846207,0.4008266292766165,0.33321830354061704
256,16,3,drop_object,0.9113707888320459,0.7288084239232904,0.22919098500493848
256,16,3,force_stop,0.6366267059194065,0.19090522811236482,0.14037555383641606
256,16,3,long_wait,0.8676458037673646,0.6766533089757671,0.11671773067383646
256,16,3,outside_box,0.8144993652056923,0.6044122485476324,0.32082216264521896
256,16,3,push,0.8487765901951543,0.362082275189294,0.0863515120352219
256,16,3,scale_speed,0.7316836007231347,0.4677298104385605,0.22707596634556762
256,16,3,tcp_wrench,0.9872422364933338,0.9439595648092883,0.15002253557401327
256,16,4,change_weight,0.6585084911859168,0.42927589988103243,0.33321830354061704
256,16,4,drop_object,0.9264011698190295,0.8301559837268628,0.22919098500493848
256,16,4,force_stop,0.7082912706292894,0.24820106502818717,0.14037555383641606
256,16,4,long_wait,0.9237556716095912,0.8369056378147545,0.11671773067383646
256,16,4,outside_box,0.8470985711393486,0.6499132755239205,0.32082216264521896
256,16,4,push,0.8589232218648668,0.39252057906605864,0.0863515120352219
256,16,4,scale_speed,0.7499133064941516,0.4653679109083059,0.22707596634556762
256,16,4,tcp_wrench,0.955245188864285,0.8738537851699983,0.15002253557401327
