batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,16,0,change_weight,0.7272841449195669,0.49862083988577455,0.33321830354061704
1024,16,0,drop_object,0.9220344630657639,0.7120839946714682,0.22919098500493848
1024,16,0,force_stop,0.6645682707556978,0.18888797594168052,0.14037555383641606
1024,16,0,long_wait,0.9518158694670202,0.7816091299377341,0.11671773067383646
1024,16,0,outside_box,0.9216486966188518,0.7061293008404137,0.32082216264521896
1024,16,0,push,0.8425194861568859,0.36912047587260277,0.0863515120352219
1024,16,0,scale_speed,0.8149716660023186,0.5684199949160388,0.22707596634556762
1024,16,0,tcp_wrench,0.9673052633221634,0.8906398540233377,0.15002253557401327
1024,16,1,change_weight,0.7327586762285385,0.5000623230436732,0.33321830354061704
1024,16,1,drop_object,0.9163643856439204,0.6911410213156667,0.22919098500493848
1024,16,1,force_stop,0.7313498284304845,0.22519204469102921,0.14037555383641606
1024,16,1,long_wait,0.9359558684725926,0.7554426823971679,0.11671773067383646
1024,16,1,outside_box,0.9219549279419533,0.7105678133599281,0.32082216264521896
1024,16,1,push,0.8393222287689154,0.3719267919560127,0.0863515120352219
1024,16,1,scale_speed,0.8192766302872946,0.5498048508208144,0.22707596634556762
1024,16,1,tcp_wrench,0.965816776300924,0.8878599826841984,0.15002253557401327
1024,16,2,change_weight,0.7177221435495099,0.48942991398953073,0.33321830354061704
1024,16,2,drop_object,0.9182714512506853,0.7048349232290408,0.22919098500493848
1024,16,2,force_stop,0.7028138027671148,0.2117625453962542,0.14037555383641606
1024,16,2,long_wait,0.917830525057896,0.6737161420201921,0.11671773067383646
1024,16,2,outside_box,0.9272355430957019,0.7419088357599108,0.32082216264521896
1024,16,2,push,0.8389714432552037,0.373369916480492,0.0863515120352219
1024,16,2,scale_speed,0.8329348727992697,0.5668553355953388,0.22707596634556762
1024,16,2,tcp_wrench,0.9641695274093229,0.8838831213880662,0.15002253557401327
1024,16,3,change_weight,0.7235344457129841,0.4989326778846946,0.33321830354061704
1024,16,3,drop_object,0.9190600910496898,0.7150710314777042,0.22919098500493848
1024,16,3,force_stop,0.6748978813390505,0.2005986313634079,0.14037555383641606
1024,16,3,long_wait,0.7883810483123381,0.49037234074500397,0.11671773067383646
1024,16,3,outside_box,0.9235996834838125,0.7185248344980191,0.32082216264521896
1024,16,3,push,0.8422786933766507,0.3732615560849477,0.0863515120352219
1024,16,3,scale_speed,0.8078643551539941,0.5358160442186445,0.22707596634556762
1024,16,3,tcp_wrench,0.9662393163087855,0.8878686114315252,0.15002253557401327
1024,16,4,change_weight,0.728144552376088,0.5030622044113492,0.33321830354061704
1024,16,4,drop_object,0.919333880181401,0.706270145928549,0.22919098500493848
1024,16,4,force_stop,0.6907785545729436,0.20503809968694756,0.14037555383641606
1024,16,4,long_wait,0.8815648670332005,0.5946918274073317,0.11671773067383646
1024,16,4,outside_box,0.9257737251671426,0.7355831458612742,0.32082216264521896
1024,16,4,push,0.8483596846818249,0.38429955846112673,0.0863515120352219
1024,16,4,scale_speed,0.8067204800438948,0.5378267381086346,0.22707596634556762
1024,16,4,tcp_wrench,0.9665437297798678,0.8885012987284364,0.15002253557401327
