seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,47,50,0.053930237889289856,0.05416145548224449,0.12992407381534576,2.409113679084062
1,47,50,0.05460463836789131,0.05463680624961853,0.12437862157821655,2.277803228733657
2,49,50,0.05541422963142395,0.05545930936932564,0.12649589776992798,2.282733128499462
3,50,50,0.05269830673933029,0.052749402821063995,0.1332758069038391,2.5290339509973565
4,45,50,0.05428411066532135,0.05439916253089905,0.13715381920337677,2.5265923586548795
