batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,16,0,change_weight,0.6356557890362322,0.38547468950396135,0.33321830354061704
1024,16,0,drop_object,0.9225619267215603,0.7926484009526618,0.22919098500493848
1024,16,0,force_stop,0.6152513394210495,0.17251939754242723,0.14037555383641606
1024,16,0,long_wait,0.8145181512575299,0.5658559964684441,0.11671773067383646
1024,16,0,outside_box,0.811755537869744,0.6261809564140387,0.32082216264521896
1024,16,0,push,0.8401492981998891,0.37360111952630654,0.0863515120352219
1024,16,0,scale_speed,0.6943539449575724,0.4838935603114425,0.22707596634556762
1024,16,0,tcp_wrench,0.9880145150923344,0.9460649664688875,0.15002253557401327
1024,16,1,change_weight,0.6299750116351096,0.38740251423360345,0.33321830354061704
1024,16,1,drop_object,0.9205181890304194,0.7713226252071042,0.22919098500493848
1024,16,1,force_stop,0.6922417710328618,0.2089851288491897,0.14037555383641606
1024,16,1,long_wait,0.8930426942420944,0.7534449382999696,0.11671773067383646
1024,16,1,outside_box,0.8259588153298751,0.6069414222623285,0.32082216264521896
1024,16,1,push,0.8504828815176996,0.3831429535258321,0.0863515120352219
1024,16,1,scale_speed,0.7766133523115273,0.4713700793695717,0.22707596634556762
1024,16,1,tcp_wrench,0.9561452702406146,0.8714644512897334,0.15002253557401327
1024,16,2,change_weight,0.6613937416274164,0.4354495893358035,0.33321830354061704
1024,16,2,drop_object,0.9040642859665129,0.738534847321928,0.22919098500493848
1024,16,2,force_stop,0.6743739104241372,0.2300122646484065,0.14037555383641606
1024,16,2,long_wait,0.8656870843207384,0.7113634238130802,0.11671773067383646
1024,16,2,outside_box,0.8479318737219758,0.6800319659569578,0.32082216264521896
1024,16,2,push,0.8495408580624445,0.3606286962077609,0.0863515120352219
1024,16,2,scale_speed,0.7690042979170871,0.4894895571533663,0.22707596634556762
1024,16,2,tcp_wrench,0.983711778240236,0.9288489514400626,0.15002253557401327
1024,16,3,change_weight,0.6389205044161961,0.41948058704262237,0.33321830354061704
1024,16,3,drop_object,0.8862621736588888,0.727081466256672,0.22919098500493848
1024,16,3,force_stop,0.6932478328988829,0.20865328829006285,0.14037555383641606
1024,16,3,long_wait,0.8762634184552323,0.714685440800271,0.11671773067383646
1024,16,3,outside_box,0.817724582380477,0.6230182237449613,0.32082216264521896
1024,16,3,push,0.8552024828446025,0.3927224627448263,0.0863515120352219
1024,16,3,scale_speed,0.7622455559832761,0.4561552492224523,0.22707596634556762
1024,16,3,tcp_wrench,0.9536332109057936,0.8703047428631824,0.15002253557401327
1024,16,4,change_weight,0.6796060139002148,0.46206742851655114,0.33321830354061704
1024,16,4,drop_object,0.9267064029998718,0.8307075620313553,0.22919098500493848
1024,16,4,force_stop,0.6643975999122519,0.21182987709331305,0.14037555383641606
1024,16,4,long_wait,0.8944454189743573,0.7712541172152775,0.11671773067383646
1024,16,4,outside_box,0.8395429813424661,0.6234710587252313,0.32082216264521896
1024,16,4,push,0.8626874278142006,0.3996700797747444,0.0863515120352219
1024,16,4,scale_speed,0.7348411557097433,0.4289866592915991,0.22707596634556762
1024,16,4,tcp_wrench,0.964875035478194,0.8855438628369885,0.15002253557401327
