seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.021369146183133125,0.02156495489180088,0.07914043962955475,3.703490956134741
1,50,50,0.023731468245387077,0.02389896847307682,0.06377743929624557,2.687462850455645
2,50,50,0.02306152507662773,0.02317715622484684,0.06250806152820587,2.710491232496857
3,50,50,0.022685935720801353,0.02279883623123169,0.05709290876984596,2.516665368027818
4,48,50,0.022229693830013275,0.02241019904613495,0.058919232338666916,2.650474306538469
