batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,16,0,change_weight,0.8002523454168388,0.614597292843111,0.33321830354061704
1024,16,0,drop_object,0.9569212590694717,0.86137328062181,0.22919098500493848
1024,16,0,force_stop,0.804507628527119,0.29377145151951434,0.14037555383641606
1024,16,0,long_wait,0.980196932527229,0.873822956231308,0.11671773067383646
1024,16,0,outside_box,0.9313899011688925,0.7456540367497091,0.32082216264521896
1024,16,0,push,0.8852521049159847,0.4287187641639509,0.0863515120352219
1024,16,0,scale_speed,0.8585155869218515,0.6896993827565595,0.22707596634556762
1024,16,0,tcp_wrench,0.9848909669348108,0.9361606478030268,0.15002253557401327
1024,16,1,change_weight,0.7910615575336123,0.610607400261403,0.33321830354061704
1024,16,1,drop_object,0.9520212356860975,0.8386354400974074,0.22919098500493848
1024,16,1,force_stop,0.8306049737534467,0.3204379913102895,0.14037555383641606
1024,16,1,long_wait,0.9702238958480109,0.8337195317471527,0.11671773067383646
1024,16,1,outside_box,0.9264059596863228,0.7280376238454235,0.32082216264521896
1024,16,1,push,0.8940338252690976,0.45327721147936195,0.0863515120352219
1024,16,1,scale_speed,0.8459214368744072,0.6667667981220706,0.22707596634556762
1024,16,1,tcp_wrench,0.9845883131496411,0.9322137417980547,0.15002253557401327
1024,16,2,change_weight,0.8000533458090066,0.6075858373179924,0.33321830354061704
1024,16,2,drop_object,0.9442163514874227,0.8300089675545141,0.22919098500493848
1024,16,2,force_stop,0.8034027998318489,0.291561598100096,0.14037555383641606
1024,16,2,long_wait,0.9780024072738182,0.8749723845802444,0.11671773067383646
1024,16,2,outside_box,0.9271938717333194,0.7173897306912139,0.32082216264521896
1024,16,2,push,0.8809734039468574,0.4343932552508306,0.0863515120352219
1024,16,2,scale_speed,0.8713561850505211,0.7211605062806006,0.22707596634556762
1024,16,2,tcp_wrench,0.9729497220752883,0.9003610298665301,0.15002253557401327
1024,16,3,change_weight,0.7934992598509524,0.6189883083582247,0.33321830354061704
1024,16,3,drop_object,0.9537055345804959,0.8586164081980642,0.22919098500493848
1024,16,3,force_stop,0.8101643491925355,0.2989674366497903,0.14037555383641606
1024,16,3,long_wait,0.9625199222660819,0.8372265333272971,0.11671773067383646
1024,16,3,outside_box,0.9256616637761003,0.7156974044223298,0.32082216264521896
1024,16,3,push,0.8827028654137946,0.4480424079150158,0.0863515120352219
1024,16,3,scale_speed,0.8713815756120784,0.7082395442585633,0.22707596634556762
1024,16,3,tcp_wrench,0.9814897135182565,0.9219765801613895,0.15002253557401327
1024,16,4,change_weight,0.8005186483557298,0.6270939185106978,0.33321830354061704
1024,16,4,drop_object,0.9463824654017055,0.8357414359527149,0.22919098500493848
1024,16,4,force_stop,0.812132056799519,0.3123654646468463,0.14037555383641606
1024,16,4,long_wait,0.9894985155215016,0.933278931296941,0.11671773067383646
1024,16,4,outside_box,0.9261066597386157,0.7285188534907608,0.32082216264521896
1024,16,4,push,0.8891078918428131,0.43243741049222684,0.0863515120352219
1024,16,4,scale_speed,0.8600891319633867,0.680946505117481,0.22707596634556762
1024,16,4,tcp_wrench,0.9839936449735731,0.9305376210371361,0.15002253557401327
