batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,16,0,change_weight,0.6382192677028825,0.3867241379586955,0.33321830354061704
1024,16,0,drop_object,0.934237749071582,0.8061758972912845,0.22919098500493848
1024,16,0,force_stop,0.6790659624493198,0.20224284376353363,0.14037555383641606
1024,16,0,long_wait,0.8569585192969564,0.6570070191466633,0.11671773067383646
1024,16,0,outside_box,0.7918648258795284,0.6117100402552391,0.32082216264521896
1024,16,0,push,0.8649868159260313,0.41148669170519986,0.0863515120352219
1024,16,0,scale_speed,0.6932128813140954,0.38225216472606244,0.22707596634556762
1024,16,0,tcp_wrench,0.9868401340384865,0.9417821612737926,0.15002253557401327
1024,16,1,change_weight,0.657032215639594,0.4222198646529974,0.33321830354061704
1024,16,1,drop_object,0.922488330989006,0.7857400636657059,0.22919098500493848
1024,16,1,force_stop,0.7154288225473281,0.22088790300807076,0.14037555383641606
1024,16,1,long_wait,0.8546712257250053,0.6438457736211218,0.11671773067383646
1024,16,1,outside_box,0.8359863421985126,0.6279364367373979,0.32082216264521896
1024,16,1,push,0.8545992212998818,0.3853334107260401,0.0863515120352219
1024,16,1,scale_speed,0.7290878943091865,0.42775776281831734,0.22707596634556762
1024,16,1,tcp_wrench,0.9626494960877264,0.8821666445558749,0.15002253557401327
1024,16,2,change_weight,0.6485219031849114,0.40798923949685023,0.33321830354061704
1024,16,2,drop_object,0.9038760209974598,0.7493066554114662,0.22919098500493848
1024,16,2,force_stop,0.5935482957652194,0.16020635924380155,0.14037555383641606
1024,16,2,long_wait,0.8193415771119793,0.6048902292520281,0.11671773067383646
1024,16,2,outside_box,0.778542394087088,0.5786658364772113,0.32082216264521896
1024,16,2,push,0.8362786012196921,0.37719087212623476,0.0863515120352219
1024,16,2,scale_speed,0.6762680343207539,0.39076131685671317,0.22707596634556762
1024,16,2,tcp_wrench,0.9771804946822535,0.9135038712253651,0.15002253557401327
1024,16,3,change_weight,0.6539628337466974,0.42841748584438644,0.33321830354061704
1024,16,3,drop_object,0.926599109880123,0.8012762667787197,0.22919098500493848
1024,16,3,force_stop,0.7205174328449094,0.23250890465976803,0.14037555383641606
1024,16,3,long_wait,0.8531644589806948,0.6434736149694896,0.11671773067383646
1024,16,3,outside_box,0.8407719956476949,0.6301834775497113,0.32082216264521896
1024,16,3,push,0.8472345319977731,0.38606939743011603,0.0863515120352219
1024,16,3,scale_speed,0.7503304386610652,0.4893560163183963,0.22707596634556762
1024,16,3,tcp_wrench,0.9441317563404774,0.8600488472126615,0.15002253557401327
1024,16,4,change_weight,0.6723938056666134,0.4211149787095078,0.33321830354061704
1024,16,4,drop_object,0.8995457042277585,0.8004856900045292,0.22919098500493848
1024,16,4,force_stop,0.6564591590117976,0.20036326571449675,0.14037555383641606
1024,16,4,long_wait,0.8547375321503574,0.6699028792181468,0.11671773067383646
1024,16,4,outside_box,0.7744910882791274,0.5983782569680871,0.32082216264521896
1024,16,4,push,0.8589259119579021,0.39494660201493076,0.0863515120352219
1024,16,4,scale_speed,0.7040493961448863,0.42831993708335986,0.22707596634556762
1024,16,4,tcp_wrench,0.9863911418467776,0.9394671822759312,0.15002253557401327
