batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
512,16,0,change_weight,0.6600102607430846,0.42416543325866046,0.33321830354061704
512,16,0,drop_object,0.8907374970114748,0.7263293669693942,0.22919098500493848
512,16,0,force_stop,0.6838383416181951,0.21755100449071782,0.14037555383641606
512,16,0,long_wait,0.9120944904484363,0.7958648899170531,0.11671773067383646
512,16,0,outside_box,0.8335479358630027,0.6368836738216561,0.32082216264521896
512,16,0,push,0.8731363644158421,0.4332733852588387,0.0863515120352219
512,16,0,scale_speed,0.7580243638732469,0.48329049813281855,0.22707596634556762
512,16,0,tcp_wrench,0.9608021713142425,0.8800075335858497,0.15002253557401327
512,16,1,change_weight,0.6546421702122843,0.40178370345359204,0.33321830354061704
512,16,1,drop_object,0.9096548861582234,0.7873123728768567,0.22919098500493848
512,16,1,force_stop,0.6223739305494733,0.17355971198296766,0.14037555383641606
512,16,1,long_wait,0.8634626967365913,0.6810789139041337,0.11671773067383646
512,16,1,outside_box,0.7611485646401451,0.5808318017921068,0.32082216264521896
512,16,1,push,0.8694953594913355,0.41263706332060585,0.0863515120352219
512,16,1,scale_speed,0.699717921476902,0.45648134806918284,0.22707596634556762
512,16,1,tcp_wrench,0.9827883495300296,0.9272726138093434,0.15002253557401327
512,16,2,change_weight,0.6307816814793668,0.38807258067338807,0.33321830354061704
512,16,2,drop_object,0.9115627561211074,0.7591704662825473,0.22919098500493848
512,16,2,force_stop,0.6789547709917094,0.21838174374030675,0.14037555383641606
512,16,2,long_wait,0.8672131749889602,0.660605573416456,0.11671773067383646
512,16,2,outside_box,0.8217824829682643,0.6278150907241169,0.32082216264521896
512,16,2,push,0.8502475278306815,0.3695295466819957,0.0863515120352219
512,16,2,scale_speed,0.7317884588977479,0.4542622217463418,0.22707596634556762
512,16,2,tcp_wrench,0.9855616389121257,0.9363353501084233,0.15002253557401327
512,16,3,change_weight,0.6517524094774754,0.428678756065478,0.33321830354061704
512,16,3,drop_object,0.9021604092609569,0.6714642695989812,0.22919098500493848
512,16,3,force_stop,0.6524414543313903,0.20905451611669768,0.14037555383641606
512,16,3,long_wait,0.8607705256646654,0.6574507613800326,0.11671773067383646
512,16,3,outside_box,0.823453102347326,0.5949296839299051,0.32082216264521896
512,16,3,push,0.8628874830298329,0.399527208061001,0.0863515120352219
512,16,3,scale_speed,0.7714383502949221,0.4963432689675016,0.22707596634556762
512,16,3,tcp_wrench,0.9793221990595717,0.921431273434947,0.15002253557401327
512,16,4,change_weight,0.6830969889614176,0.4584280763697296,0.33321830354061704
512,16,4,drop_object,0.9223984655851671,0.8221937213209548,0.22919098500493848
512,16,4,force_stop,0.7413997952134327,0.26530209213126527,0.14037555383641606
512,16,4,long_wait,0.8371521230191503,0.6125023339371096,0.11671773067383646
512,16,4,outside_box,0.8345958118867935,0.6406868907688056,0.32082216264521896
512,16,4,push,0.8668051290059967,0.4090396216983759,0.0863515120352219
512,16,4,scale_speed,0.7533154670188889,0.4457176835184955,0.22707596634556762
512,16,4,tcp_wrench,0.9685605655443581,0.8933818801764248,0.15002253557401327
