seed,best_epoch,epochs_run,fit_loss,val_loss,test_normal_error,ratio
0,50,50,0.09460648894309998,0.09420693665742874,0.197703555226326,2.089746247165272
1,46,50,0.0938291922211647,0.09347520768642426,0.21889500319957733,2.3329093858510483
2,49,50,0.09575348347425461,0.09550554305315018,0.21015626192092896,2.194763618990781
3,50,50,0.09495197236537933,0.09451303631067276,0.20915938913822174,2.202791410518228
4,48,50,0.0929473489522934,0.09271899610757828,0.22728542983531952,2.44531374371933
