batch,bottleneck,seed,anomaly_type,roc_auc,pr_auc,contamination
1024,16,0,change_weight,0.7896781275676246,0.5955586292738138,0.33321830354061704
1024,16,0,drop_object,0.953204808634837,0.8295697588580562,0.22919098500493848
1024,16,0,force_stop,0.8035353257853348,0.28242237494051736,0.14037555383641606
1024,16,0,long_wait,0.94753737531729,0.784243146138295,0.11671773067383646
1024,16,0,outside_box,0.9276681390437229,0.7253335500369522,0.32082216264521896
1024,16,0,push,0.88068688613026,0.43050143371290256,0.0863515120352219
1024,16,0,scale_speed,0.864134557110219,0.6755719286830377,0.22707596634556762
1024,16,0,tcp_wrench,0.9812625717976236,0.922040725925216,0.15002253557401327
1024,16,1,change_weight,0.7899775997877337,0.6033662159926351,0.33321830354061704
1024,16,1,drop_object,0.9526080847830141,0.8454858478513128,0.22919098500493848
1024,16,1,force_stop,0.8029667901621782,0.2882910147475323,0.14037555383641606
1024,16,1,long_wait,0.94579162776038,0.8167447874268187,0.11671773067383646
1024,16,1,outside_box,0.9284521366089318,0.7207074013727545,0.32082216264521896
1024,16,1,push,0.8868486456788792,0.44786652211299993,0.0863515120352219
1024,16,1,scale_speed,0.8573223020066325,0.6651681912357832,0.22707596634556762
1024,16,1,tcp_wrench,0.9790693773036441,0.9152479854175761,0.15002253557401327
1024,16,2,change_weight,0.7667822091434853,0.5595944790775375,0.33321830354061704
1024,16,2,drop_object,0.9451942203418924,0.8100914222408027,0.22919098500493848
1024,16,2,force_stop,0.7922746263614524,0.28192932812700666,0.14037555383641606
1024,16,2,long_wait,0.9541698402679224,0.7955879370390904,0.11671773067383646
1024,16,2,outside_box,0.9206469050993313,0.6827081662658863,0.32082216264521896
1024,16,2,push,0.8785428230739556,0.4138455239618811,0.0863515120352219
1024,16,2,scale_speed,0.8431678488724972,0.6428442833315325,0.22707596634556762
1024,16,2,tcp_wrench,0.9791134466663176,0.915675872832216,0.15002253557401327
1024,16,3,change_weight,0.7796481330183528,0.5989166047940101,0.33321830354061704
1024,16,3,drop_object,0.9530788955266334,0.8404691239046685,0.22919098500493848
1024,16,3,force_stop,0.7673368089365347,0.25570692887069135,0.14037555383641606
1024,16,3,long_wait,0.9786577731389873,0.8868971333538824,0.11671773067383646
1024,16,3,outside_box,0.9268921491286247,0.7250744709913319,0.32082216264521896
1024,16,3,push,0.8857595899853137,0.45601460254120163,0.0863515120352219
1024,16,3,scale_speed,0.8698741053308293,0.6830925199053391,0.22707596634556762
1024,16,3,tcp_wrench,0.9788954000428502,0.9156342831804181,0.15002253557401327
1024,16,4,change_weight,0.7619954372661562,0.5717310669840558,0.33321830354061704
1024,16,4,drop_object,0.9485726814762889,0.8358335340158776,0.22919098500493848
1024,16,4,force_stop,0.7510284620619789,0.2534898447965697,0.14037555383641606
1024,16,4,long_wait,0.9407940084880314,0.7870537243715815,0.11671773067383646
1024,16,4,outside_box,0.9256351849247736,0.7190426091972676,0.32082216264521896
1024,16,4,push,0.877446600344201,0.4285929468679232,0.0863515120352219
1024,16,4,scale_speed,0.834969522192836,0.6218581528798764,0.22707596634556762
1024,16,4,tcp_wrench,0.9819882370076659,0.9254732958922719,0.15002253557401327
